threshold,XGBoost,LR_Surrogate,Treat_All,Treat_None
0.01,0.23427826653633105,0.23435972629521018,0.23427826653633105,0.0
0.013277591973244147,0.2317347716415936,0.2318432898567997,0.2317347716415936,0.0
0.016555183946488295,0.22917432299751525,0.22944583705865254,0.22917432299751525,0.0
0.01983277591973244,0.22659675052860873,0.22692310655716955,0.22659675052860873,0.0
0.023110367892976588,0.22400188187688505,0.22438344787675915,0.22400188187688505,0.0
0.026387959866220737,0.22138954236343428,0.22182669005508393,0.22138954236343428,0.0
0.029665551839464885,0.21875955494922744,0.21925265981990277,0.21875955494922744,0.0
0.032943143812709026,0.21638646087252406,0.21666118154992667,0.21611174019512142,0.0
0.036220735785953175,0.21405207723487593,0.21435515774178998,0.21344591622104783,0.0
0.03949832775919732,0.21175680031989613,0.21175680031989613,0.2107618986643663,0.0
0.04277591973244147,0.20914064903843446,0.20914064903843446,0.20805950063736192,0.0
0.04605351170568562,0.20689584975565845,0.20650652048771057,0.2053385326838669,0.0
0.04933110367892977,0.20427270405991999,0.20385422872868614,0.20259880273498454,0.0
0.052608695652173916,0.20207923137278125,0.20207923137278125,0.19984011606389435,0.0
0.05588628762541806,0.19992652259915736,0.19186200647012508,0.19706227523971576,0.0
0.059163879598662206,0.19832213572215707,0.18975048763790603,0.19426508008040722,0.0
0.062441471571906354,0.19628220426847162,0.18714349332526295,0.1914483276046779,0.0
0.0657190635451505,0.19371726992961774,0.18451820759020074,0.18861181198288654,0.0
0.06899665551839465,0.19113427591729273,0.18187443724817398,0.1857553244869036,0.0
0.07227424749163879,0.18978955912776818,0.17984025053813832,0.1828786534389104,0.0
0.07555183946488293,0.1872315085934756,0.1778488243854676,0.17998158415910914,0.0
0.07882943143812708,0.18534537784320823,0.17521049198145305,0.1770638989123166,0.0
0.08210702341137123,0.1842247544943259,0.17327470189646155,0.1741253768534136,0.0
0.08538461538461538,0.18245882959385767,0.17138283729889578,0.1711657939716216,0.0
0.08866220735785953,0.1799536295501818,0.16953537211782851,0.16818492303357685,0.0
0.09193979933110367,0.17906338624728374,0.1669162663764538,0.16518253352517165,0.0
0.09521739130434782,0.17743485607105766,0.16427818511571668,0.16215839159213158,0.0
0.09849498327759196,0.17585312438293216,0.16162092136834988,0.15911225997929646,0.0
0.1017725752508361,0.17340496320416257,0.15894426514622848,0.15604389796857193,0.0
0.10505016722408025,0.1709388701299171,0.1571946249016008,0.1529530613155176,0.0
0.1083277591973244,0.17041413639107988,0.15647115334589246,0.14983950218453682,0.0
0.11160535117056855,0.17000454184999025,0.15586135456425565,0.14670296908263133,0.0
0.1148829431438127,0.15955339675651956,0.15327303864507597,0.1435432067916847,0.0
0.11816053511705685,0.157149026703712,0.1506654823906227,0.14035995629923526,0.0
0.121438127090301,0.15472671700606255,0.14915317822184618,0.13715295472769942,0.0
0.12471571906354514,0.15228626613303814,0.14654086461128482,0.13392193526200513,0.0
0.1279933110367893,0.1521948920091604,0.14627633579664046,0.130666627075593,0.0
0.13127090301003344,0.15222453351547705,0.143694309044056,0.12738675525474247,0.0
0.1345484949832776,0.15112280553038132,0.14109272526231414,0.1240820407211785,0.0
0.13782608695652174,0.15136320010411075,0.1384713614107006,0.12075220015291267,0.0
0.14110367892976589,0.1504036497423098,0.1384797471709347,0.11739694590327229,0.0
0.14438127090301003,0.14813768719903464,0.13589007569290595,0.11401598591806808,0.0
0.14765886287625418,0.15004556760143536,0.13328048757333533,0.1106090236508509,0.0
0.15093645484949833,0.14928773553139335,0.13495159447875912,0.10717575797620574,0.0
0.15421404682274248,0.14858653322431403,0.13241189909166168,0.10371588310102953,0.0
0.15749163879598663,0.13987810546777457,0.12985244346099029,0.10022908847373807,0.0
0.16076923076923078,0.1377472576210047,0.1303627923479495,0.09671505869134561,0.0
0.16404682274247492,0.13718227516471035,0.13100362007885447,0.09317347340435828,0.0
0.16732441471571907,0.13667633229550907,0.13015591980896776,0.08960400721942141,0.0
0.17060200668896322,0.13623012894640651,0.129365257964356,0.08600632959965868,0.0
0.17387959866220737,0.13414697850811835,0.12693491578635313,0.08238010476263857,0.0
0.17715719063545152,0.1337835144678134,0.1244852122675834,0.07872499157590274,0.0
0.18043478260869567,0.12364165311885,0.12201591511936337,0.07504064344998718,0.0
0.1837123745819398,0.1215476258133243,0.12134177529714503,0.07132670822886611,0.0
0.18698996655518393,0.12314634563861254,0.1126627068960255,0.06758282807774635,0.0
0.19026755852842808,0.12299361393981142,0.11021349932915056,0.0638086393681358,0.0
0.19354515050167223,0.12096974861639352,0.10774438363458073,0.060003772560110163,0.0
0.19682274247491638,0.12090561678520818,0.10525511609007811,0.05616785208169628,0.0
0.20010033444816053,0.11888965467942227,0.10274544897879359,0.05230049620529062,0.0
0.20337792642140468,0.11685710377592301,0.10433287874006791,0.048401316921026755,0.0
0.20665551839464882,0.11480775847180463,0.10186529970041516,0.044469919807003766,0.0
0.20993311036789297,0.1148842776244584,0.09937724716070859,0.040505903896284806,0.0
0.21321070234113712,0.11502862431867267,0.10123924445510954,0.03650886154057112,0.0
0.21648829431438127,0.11301338268361429,0.0987952280040813,0.03247837827045441,0.0
0.21976588628762542,0.11098120987446056,0.09860218280169084,0.028414032652146953,0.0
0.22304347826086957,0.11124699893496037,0.09616044190118597,0.024315396140585255,0.0
0.2263210702341137,0.10115977314909715,0.09369801275373957,0.02018203292880022,0.0
0.22959866220735786,0.10152327804112957,0.09121463131139851,0.016013499793441993,0.0
0.232876254180602,0.09951065119464676,0.09360632982067288,0.011809345936344612,0.0
0.23615384615384616,0.09748075236331741,0.09117045122307765,0.0075691128220121695,0.0
0.2394314381270903,0.09797211516502097,0.08064906216000373,0.0032923340109025923,0.0
0.24270903010033446,0.09595289009064967,0.07817092229600259,-0.001021465011617928,0.0
0.2459866220735786,0.09391611043146682,0.08356405468632627,-0.005372767010781293,0.0
0.24926421404682275,0.09453917974526375,0.08118262803995646,-0.009762063182521707,0.0
0.2525418060200669,0.08717392277059377,0.07071580023065188,-0.014189853338317737,0.0
0.255819397993311,0.08517812175168643,0.06829232756483583,-0.018656646094919904,0.0
0.25909698996655517,0.0831646627632171,0.07148780548181782,-0.023162959069113143,0.0
0.26237458193979935,0.08113331041896724,0.06911789441352631,-0.027709319077672434,0.0
0.26565217391304347,0.08200118413262283,0.06672682824347295,-0.03229626234267269,0.0
0.26892976588628764,0.07998255682681818,0.06728091625358418,-0.036924334702322426,0.0
0.27220735785953176,0.07794574786796742,0.06489635942371011,-0.04159409182749252,0.0
0.27548494983277594,0.06782599437423406,0.0655566276972927,-0.04630609944412434,0.0
0.27876254180602006,0.06575207736550415,0.06629619380268209,-0.05106093356170016,0.0
0.28204013377926423,0.06365922488681053,0.06394811541195264,-0.05585918070797341,0.0
0.28531772575250836,0.061547176419262745,0.061578500058118574,-0.06070143817015605,0.0
0.28859531772575253,0.05941566664290773,0.05918705006513486,-0.06558831424277489,0.0
0.29187290969899665,0.060588424393209245,0.05677346224573901,-0.07052042848240991,0.0
0.2951505016722408,0.05847013354762179,0.05771438411204227,-0.07549841196954038,0.0
0.29842809364548495,0.05633205031009386,0.05873944888949034,-0.08052290757773106,0.0
0.30170568561872907,0.05417389598129935,0.059849841405703263,-0.08559457025039813,0.0
0.30498327759197325,0.051995386604699406,0.057507943825858304,-0.09071406728540798,0.0
0.30826086956521737,0.053390036698363785,0.05873765738731984,-0.09588207862776499,0.0
0.31153846153846154,0.051225446026311044,0.0564065597404938,-0.10109929717066135,0.0
0.31481605351170566,0.04904014662327172,0.0577584998826951,-0.10636642906516641,0.0
0.31809364548494984,0.04683383987887205,0.05543904920268519,-0.11168419403884766,0.0
0.32137123745819396,0.04460622141391146,0.05309719389336767,-0.11705332572362442,0.0
0.32464882943143814,0.04235698094037696,0.0546093104764826,-0.12247457199316913,0.0
0.32792642140468226,0.04795567827015229,0.044215380169998986,-0.12794869531017977,0.0
0.33120401337792643,0.04577985084859504,0.04585687853177978,-0.13347647308386584,0.0
0.33448160535117055,0.04358259209005477,0.043540849029534645,-0.13905869803799503,0.0
0.33775919732441473,0.04136358378772004,0.04120189433247909,-0.1446961785898725,0.0
0.34103678929765885,0.0391225014039126,0.03883967236035776,-0.15038973924062649,0.0
0.344314381270903,0.03685901391185589,0.040688682116971436,-0.1561402209772031,0.0
0.34759197324414715,0.034572783632674464,0.038340661830244566,-0.1619484816864748,0.0
0.3508695652173913,0.0366225179871659,0.035968930276775474,-0.16781539658189837,0.0
0.35414715719063544,0.03435280911264013,0.03799522585322421,-0.17374185864316,0.0
0.3574247491638796,0.032059945970722065,0.0356386720684751,-0.17972877906927937,0.0
0.36070234113712374,0.03884383991629611,0.03325795482352145,-0.1857770877456481,0.0
0.36397993311036786,0.04586388748946191,0.03546784116758009,-0.1918877337255121,0.0
0.36725752508361204,0.043762116595537165,0.03778416986507843,-0.19806168572641603,0.0
0.37053511705685616,0.041638458071029116,0.027396902224865488,-0.2042999326421584,0.0
0.37381270903010033,0.03949256822297226,0.025049835203553306,-0.2106034840708254,0.0
0.37709030100334445,0.03732409612470233,0.022678068846070598,-0.2169733708594933,0.0
0.38036789297658863,0.04008317416429727,0.020281211205267963,-0.22341064566622026,0.0
0.38364548494983275,0.03793766486550826,0.017858861996957798,-0.22991638353996763,0.0
0.3869230769230769,0.05103816732100214,0.025589913789614283,-0.2364916825191241,0.0
0.39020066889632105,0.04905851318859991,0.03357745526986694,-0.24313766424933164,0.0
0.3934782608695652,0.047057463290553825,0.03136200716845877,-0.2498554746213435,0.0
0.39675585284280934,0.050338730244461644,0.03442654614976026,-0.25664628442967585,0.0
0.4000334448160535,0.04836686692716716,0.0322355869083219,-0.26351129005284935,0.0
0.40331103678929764,0.051824268493556896,0.02740696944876883,-0.27045171415604863,0.0
0.4065886287625418,0.04181885450509332,0.017177605707293958,-0.2774688064170695,0.0
0.40986622073578594,0.045457453907256945,0.014988711048547099,-0.28456384427645587,0.0
0.4131438127090301,0.04354939820610823,0.012775366435214569,-0.291738133712775,0.0
0.41642140468227423,0.04161990982013944,0.010537159907490795,-0.2989930100440177,0.0
0.4196989966555184,0.045501235403369866,0.019938889828791106,-0.30632983875615616,0.0
0.42297658862876253,0.04360672197261628,0.02371911009399022,-0.31375001635994115,0.0
0.4262541806020067,0.041690563270371656,0.02164327149989187,-0.3212549712770658,0.0
0.4295317725752508,0.045824531409864866,0.025615724884495483,-0.32884616475687767,0.0
0.43280936454849495,0.04394564499961007,0.029727292958919932,-0.33652509182487544,0.0
0.4360869565217391,0.04204491755167011,0.027743925187156487,-0.34429328226428235,0.0
0.43936454849498324,0.04012196600423745,0.025737367050705007,-0.3521523016320506,0.0
0.4426421404682274,0.03817639828498978,0.02370720943062049,-0.360103752310715,0.0
0.44591973244147154,0.042698076432550525,0.021653033527591792,-0.3681492745975773,0.0
0.4491973244147157,0.04736954473605348,0.026151283251622304,-0.3762905478327806,0.0
0.45247491638795984,0.04552897432714423,0.02413542042281694,-0.3845292915678983,0.0
0.455752508361204,0.0504194559363125,0.022095277552565823,-0.39286726677675066,0.0
0.45903010033444813,0.04862392182280503,0.02003041332203223,-0.4013062771102358,0.0
0.4623076923076923,0.0468064977617795,0.017940375651852886,-0.40984817019705566,0.0
0.46558528428093643,0.044966780996832545,0.014786039741677054,-0.41849483899230644,0.0
0.4688628762541806,0.04310435883008909,0.019856350965141933,-0.42724822317600064,0.0
0.4721404682274247,0.04121880831355912,0.017876522922785465,-0.43611031060369154,0.0
0.4754180602006689,0.0466184046808642,0.015871954918917797,-0.44508313881148,0.0
0.478695652173913,0.04478194194086474,0.01384218031154999,-0.4541687965777932,0.0
0.4819732441471572,0.0429222403412203,0.01178672064878511,-0.4633694255444549,0.0
0.4852508361204013,0.04103885597154602,0.00970508529282929,-0.4726872218996858,0.0
0.4885284280936455,0.039131333542860636,0.007596771029545452,-0.4821244381258134,0.0
0.4918060200668896,0.037199206020656184,0.005461261662898453,-0.4916833848146144,0.0
0.4950836120401338,0.02717747811464355,0.0032980275936043413,-0.5013664325533593,0.0
0.4983612040133779,0.025194690398714775,0.0011065253812619913,-0.5111760138847966,0.0
0.501638795986622,0.03130337647830525,-0.0011138027107944204,-0.5211146253444776,0.0
0.5049163879598662,0.029375039497224864,-0.0033635291887215146,-0.5311848295790084,0.0
0.5081939799331103,0.027421000098715648,0.0026900001096840376,-0.5413892575490011,0.0
0.5114715719063545,0.03388399728808772,0.008932968506041084,-0.5517306108207068,0.0
0.5147491638795987,0.03198848767950485,0.00681445776703668,-0.5622116639505179,0.0
0.5180267558528427,0.038734971717393346,0.004667133753114255,-0.5728352669667658,0.0
0.5213043478260869,0.03690193665582611,0.003208227124901125,-0.5836043479534732,0.0
0.5245819397993311,0.035043627245186254,0.001117629037931278,-0.5945219157409823,0.0
0.5278595317725753,0.04217575698025944,0.0080142450077349,-0.6055910627086537,0.0
0.5311371237458193,0.03232019218157847,0.005984389848799704,-0.6168149677051189,0.0
0.5344147157190635,0.030503926534754894,0.013182682927394468,-0.6281968990918801,0.0
0.5376923076923077,0.03804143631581772,0.011217862701948356,-0.6397402179163759,0.0
0.5409698996655519,0.0362976673130031,0.009224983841588819,-0.6514483812209884,0.0
0.5442474916387959,0.034528817314771226,0.007203440986466664,-0.6633249454948309,0.0
0.5475250836120401,0.0424929482426043,0.0051526112365551935,-0.6753735702755609,0.0
0.5508026755852843,0.04080233259118887,0.0030718535117361945,-0.6875980219088723,0.0
0.5540802675585285,0.03908686426838087,0.0009605078836648073,-0.7000021774737918,0.0
0.5573578595317725,0.029281475072205937,-0.0011821051220492484,-0.712590028882362,0.0
0.5606354515050167,0.02751462871426924,-0.003356685254894437,-0.7253656871628275,0.0
0.5639130434782609,0.025721223426494716,-0.0136284694304184,-0.7383333869359663,0.0
0.567190635451505,0.023900655830057488,-0.013365248235789745,-0.75149749109482,0.0
0.5704682274247491,0.02205230412952458,-0.004787344932472265,-0.7648624956986734,0.0
0.5737458193979933,0.012111011275769135,-0.006808489097558795,-0.7784330350928257,0.0
0.5770234113712375,0.010205148741126907,0.002140632612094656,-0.7922138872663924,0.0
0.5803010033444815,0.01942000262197996,0.0032909703639154297,-0.806209979461157,0.0
0.5835785953177257,0.01760514118570608,0.0014761089276415507,-0.8204263940453025,0.0
0.5868561872909699,0.015761484085098837,0.011087812024243804,-0.8348683746667258,0.0
0.5901337792642141,0.013888340506179181,0.020982219239020272,-0.8495413327015966,0.0
0.5934113712374581,0.011984997359811317,0.019396099950380385,-0.8644508540148113,0.0
0.5966889632107023,0.010050718376583972,0.017784200797690927,-0.8796027060500922,0.0
0.5999665551839465,0.008084743157196372,0.016145888114867946,-0.8950028452686285,0.0
0.6032441471571907,0.030609539555081805,0.014480507297017275,-0.9106574249564245,0.0
0.6065217391304347,0.028916414186419576,0.012787381928355046,-0.9265728034218497,0.0
0.6097993311036789,0.027194845124240724,0.011065812866176195,-0.9427555526063309,0.0
0.6130769230769231,0.025444109536330417,0.009315077278265887,-0.9592124671326878,0.0
0.6163545150501673,0.02366345988903293,-0.000530088498063852,-0.975950573817284,0.0
0.6196321070234113,0.021852122883002506,0.010795942852766763,-0.9929771416739701,0.0
0.6229096989966555,0.02000929833345258,0.02771618625277164,-1.0102996924397394,0.0
0.6261872909698997,0.018134157991497535,0.039912752859414646,-1.027926011654117,0.0
0.6294648829431438,0.01622584430293869,0.03876776464627936,-1.0458641603265697,0.0
0.6327424749163879,0.014283469100587254,0.02953782339583623,-1.0641224872286732,0.0
0.6360200668896321,0.0042415960969016675,0.028351409271044223,-1.0827096418504145,0.0
0.6392976588628763,0.01652160258423438,0.027143433980887435,-1.101634588062871,0.0
0.6425752508361203,0.00661189204852447,0.01784878824740342,-1.1209066185326153,0.0
0.6458528428093645,0.004732543509850473,0.008531373092588487,-1.1405353699365437,0.0
0.6491304347826087,0.0028180837030818973,0.007255066554742784,-1.1605308390294597,0.0
0.6524080267558529,-0.007196996737878797,0.005954690346790484,-1.1809033996207126,0.0
0.6556856187290969,-0.009184696611258175,0.035344435914709635,-1.2016638205204526,0.0
0.6589632107023411,-0.011210602738945974,0.03444403319129283,-1.2228232845207474,0.0
0.6622408026755853,-0.013275827373518317,0.03352615557592735,-1.244393408481836,0.0
0.6655183946488294,-0.023446042492524966,0.032590289358160954,-1.2663862645993464,0.0
0.6687959866220735,-0.009308844175600045,0.031635900492845134,-1.2888144029342685,0.0
0.6720735785953177,0.005272161997664157,0.03066243358391868,-1.31169087529404,0.0
0.6753511705685619,0.02031041782285481,0.02966931080663439,-1.3350292605602208,0.0
0.678628762541806,0.010725831629621416,0.02865593076383363,-1.3588436915660385,0.0
0.6819063545150501,0.009174436391139656,0.04490979884073112,-1.3831488836355863,0.0
0.6851839464882943,0.007590737586659499,0.04411794943849104,-1.4079601649057751,0.0
0.6884615384615385,0.005973715651134998,0.03524492234169654,-1.4332935085623257,0.0
0.6917391304347826,0.004322307657309232,0.034419218344783654,-1.4591655671322625,0.0
0.6950167224080267,-0.005429111143341228,0.03357576700897455,-1.485593708987615,0.0
0.6982943143812709,-0.0071526652863747875,0.03271398993745777,-1.5125960572284738,0.0
0.701571906354515,-0.01697859464305726,0.031833283323632666,-1.5401915311283272,0.0
0.7048494983277592,-0.018779128209814505,0.030933016540254044,-1.5683998903408571,0.0
0.7081270903010033,-0.020620100023287,0.030012530633517796,-1.5972417820852596,0.0
0.7114046822742475,-0.03056740399029527,0.029071136714529787,-1.626738791546884,0.0
0.7146822742474916,-0.04055796506857344,0.028108114239906834,-1.6569134957517364,0.0
0.7179598662207357,-0.04252877520340592,0.027122709172490593,-1.6877895211974456,0.0
0.7212374581939799,-0.044545929523772634,0.026114132012307237,-1.7193916055498573,0.0
0.7245150501672241,-0.05467559830348505,0.025081555686967155,-1.7517456637438464,0.0
0.7277926421404682,-0.013666773678307154,0.02402411328965673,-1.784878858859573,0.0
0.7310702341137123,-0.01511106386222219,0.03679930677856632,-1.8188196781815769,0.0
0.7343478260869565,-0.016590993083786462,0.036059342167784184,-1.8535980148883369,0.0
0.7376254180602007,-0.018107896955118316,0.03530089023211826,-1.8892452558646353,0.0
0.7409030100334448,-0.019663178670619647,0.02645873324533534,-1.9257943761789165,0.0
0.7441806020066889,-0.021258313336341622,0.025661165912474353,-1.9632800408233833,0.0
0.7474581939799331,-0.030959368765512765,0.024842896262404913,-2.001738714376647,0.0
0.7507357859531772,-0.032638945997065474,0.02400310764662856,-2.0412087793181355,0.0
0.7540133779264214,-0.04242779763601676,0.023140939891669043,-2.081730663801232,0.0
0.7572909698996655,-0.04419870469891136,0.022255486360221746,-2.1233469797792557,0.0
0.7605685618729097,-0.04601809587751036,0.021345790770922246,-2.166102672476332,0.0
0.7638461538461538,-0.029867605337816544,0.0204108437532836,-2.2100451823053477,0.0
0.767123745819398,-0.031309502300176525,0.01944957911171028,-2.255224620459294,0.0
0.7704013377926421,-0.03279256631346472,0.04552075746540424,-2.301693959542325,0.0
0.7736789297658863,-0.03431858592696052,0.04501208426090564,-2.349509240765193,0.0
0.7769565217391304,-0.035889454819845304,0.04448846129661071,-2.3987297994089163,0.0
0.7802341137123745,-0.037507179640747915,0.043949219689643174,-2.4494185104638646,0.0
0.7835117056856187,-0.03917388855942548,0.043393650050083984,-2.501642056582429,0.0
0.7867892976588629,-0.040891840607210614,0.04282099936748894,-2.5554712207463623,0.0
0.790066889632107,-0.05072795202146083,0.04223046760574962,-2.6109812063498588,0.0
0.7933444816053511,-0.05255574291695594,0.04162120397391792,-2.668251987742039,0.0
0.7966220735785953,-0.05444244632939189,0.040992302836439266,-2.7273686946650324,0.0
0.7998996655518394,-0.056390957174359595,0.04034279922145003,-2.78842203447402,0.0
0.8031772575250836,-0.03355989804587936,0.03967166388028613,-2.851508756543426,0.0
0.8064548494983277,-0.03494763011644561,0.03897779784500301,-2.9167321638600407,0.0
0.8097324414715719,-0.036383172959701504,0.03826002642337506,-2.9842026774930677,0.0
0.813010033444816,-0.03786904068174081,0.03751709256235541,-3.054038460428915,0.0
0.8162876254180602,-0.03940792680420242,0.0367476495011246,-3.1263661081846106,0.0
0.8195652173913043,-0.04906723668869021,0.02788573649436457,-3.201321414691021,0.0
0.8228428093645485,-0.050721041124921575,0.02705883427624889,-3.2790502231938943,0.0
0.8261204013377926,-0.05243719325676773,0.018136242081293552,-3.359709373390664,0.0
0.8293979933110368,-0.05421928654090597,0.017245195439224432,-3.443467757745161,0.0
0.8326755852842809,-0.056071195992082136,0.01631924071363635,-3.5305075019504413,0.0
0.835953177257525,-0.06606162243924893,0.015356285554569082,-3.621025286902764,0.0
0.8392307692307692,-0.06806605957709523,0.014354066985645932,-3.71523383238154,0.0
0.8425083612040134,-0.07015392624966607,0.013310133649360512,-3.8133635659923693,0.0
0.8457859531772575,-0.07233054197186248,0.056451612903225805,-3.9156645049356005,0.0
0.8490635451505016,-0.07460168831261657,0.056451612903225805,-4.022408382951044,0.0
0.8523411371237458,-0.030422313959010704,0.056451612903225805,-4.133891060534102,0.0
0.8556187290969899,-0.03166214590478749,0.056451612903225805,-4.2504352634371205,0.0
0.8588963210702341,-0.03295957611114082,0.056451612903225805,-4.3723937028343345,0.0
0.8621739130434782,-0.042383229876869835,0.04838709677419355,-4.5001526406838295,0.0
0.8654515050167224,-0.04380858451003505,0.04838709677419355,-4.6341359762013585,0.0
0.8687290969899665,-0.04530511608793915,0.04838709677419355,-4.774809944524344,0.0
0.8720066889632107,-0.04687829260685956,0.04838709677419355,-4.922688537302863,0.0
0.8752842809364548,-0.04853415686986911,0.04838709677419355,-5.07833977802576,0.0
0.878561872909699,-0.050279404056467164,0.04838709677419355,-5.2423930135659775,0.0
0.8818394648829431,-0.0521214722021858,0.04838709677419355,-5.41554741926353,0.0
0.8851170568561872,-0.054068648166408384,0.04838709677419355,-5.598581959900453,0.0
0.8883946488294314,-0.06419470840140361,0.04838709677419355,-5.792367105860971,0.0
0.8916722408026756,-0.0663810017030346,0.04838709677419355,-5.997878676214284,0.0
0.8949498327759197,-0.0687037208203674,0.04838709677419355,-6.216214273243569,0.0
0.8982274247491638,-0.07117604655846836,0.04838709677419355,-6.448612892625059,0.0
0.901505016722408,0.0,0.04838709677419355,-6.696478448984061,0.0
0.9047826086956522,0.0,0.04838709677419355,-6.961408160259244,0.0
0.9080602006688963,0.0,0.04838709677419355,-7.245227003367788,0.0
0.9113377926421404,0.0,0.04032258064516129,-7.550029812243703,0.0
0.9146153846153846,0.0,0.03225806451612903,-7.878233071781457,0.0
0.9178929765886288,0.0,0.03225806451612903,-8.232639117009397,0.0
0.9211705685618728,0.0,0.03225806451612903,-8.616516348009354,0.0
0.924448160535117,0.0,0.03225806451612903,-9.033700324151418,0.0
0.9277257525083612,0.0,0.03225806451612903,-9.488722365690913,0.0
0.9310033444816053,0.0,0.03225806451612903,-9.986974809625805,0.0
0.9342809364548494,0.0,0.03225806451612903,-10.534925716161855,0.0
0.9375585284280936,0.0,0.03225806451612903,-11.140401195639022,0.0
0.9408361204013378,0.0,0.03225806451612903,-11.812961578438703,0.0
0.9441137123745819,0.0,0.016129032258064516,-12.564409953475781,0.0
0.947391304347826,0.0,0.016129032258064516,-13.409490802452666,0.0
0.9506688963210702,0.0,0.016129032258064516,-14.366867140513936,0.0
0.9539464882943144,0.0,0.016129032258064516,-15.460514910862793,0.0
0.9572240802675585,0.0,0.016129032258064516,-16.721758430225194,0.0
0.9605016722408026,0.0,0.016129032258064516,-18.192319248313325,0.0
0.9637792642140468,0.0,0.016129032258064516,-19.92902034372858,0.0
0.967056856187291,0.0,0.016129032258064516,-22.011298509906673,0.0
0.970334448160535,0.0,0.016129032258064516,-24.553696766919963,0.0
0.9736120401337792,0.0,0.016129032258064516,-27.727666707551368,0.0
0.9768896321070234,0.0,0.016129032258064516,-31.80192334624899,0.0
0.9801672240802676,0.0,0.016129032258064516,-37.222814556927624,0.0
0.9834448160535116,0.0,0.016129032258064516,-44.79015966112721,0.0
0.9867224080267558,0.0,0.016129032258064516,-56.093524010725446,0.0
0.99,0.0,0.016129032258064516,-74.80645161290316,0.0
